AGE,SMIN1,SMAX1,GLMIN,GLMAX,CRIMPTS,TOTCHPTS,XCRHISSR,NUMDEPEN,NOCOUNTS,DRUGMIN,MONSEX,WEAPON,NEWEDUC,ZONE,DISTRICT,DISPOSIT,CITIZEN,FISCAL_YEAR,OFFGUIDE,SENTTOT_actual,SENTTOT_predicted,residual,NEWRACE,POC
25.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,8,1,1.0,2023,7,0.03,23.42689320118885,-23.39689320118885,1.0,False
44.0,180.0,360.0,262.0,327.0,0.0,0.0,1.0,2.0,2,0,0.0,0,3.0,D,62,1,1.0,2025,7,252.0,242.93339302885434,9.06660697114566,1.0,False
57.0,120.0,240.0,240.0,240.0,2.0,2.0,2.0,0.0,1,0,0.0,0,3.0,D,88,1,1.0,2021,7,156.0,168.7476226731784,-12.747622673178398,1.0,False
40.0,60.0,240.0,135.0,168.0,1.0,3.0,2.0,1.0,2,0,0.0,0,3.0,D,56,1,1.0,2023,7,96.0,117.59691186860132,-21.596911868601325,1.0,False
29.0,60.0,240.0,210.0,262.0,0.0,0.0,1.0,0.0,5,0,0.0,0,1.0,D,13,1,1.0,2020,7,240.0,146.6161749610491,93.3838250389509,1.0,False
65.0,60.0,240.0,151.0,188.0,1.0,1.0,1.0,0.0,2,0,0.0,0,5.0,D,30,1,1.0,2024,7,96.0,124.50540477946241,-28.50540477946241,1.0,False
49.0,0.0,60.0,24.0,30.0,11.0,13.0,6.0,,1,0,0.0,0,3.0,D,74,1,1.0,2022,8,21.0,25.17078926214498,-4.170789262144979,1.0,False
31.0,0.0,60.0,21.0,27.0,5.0,7.0,4.0,2.0,1,0,0.0,0,1.0,D,75,1,1.0,2021,8,18.0,20.886716328905973,-2.8867163289059725,6.0,False
49.0,60.0,240.0,70.0,87.0,0.0,0.0,1.0,1.0,1,0,0.0,0,6.0,D,63,1,1.0,2022,7,60.0,74.70632806053912,-14.706328060539121,1.0,False
39.0,60.0,240.0,292.0,365.0,0.0,0.0,1.0,0.0,6,0,0.0,0,5.0,D,6,3,1.0,2022,7,156.0,211.2117375689952,-55.211737568995204,1.0,False
29.0,120.0,240.0,120.0,120.0,3.0,3.0,2.0,0.0,1,0,0.0,0,6.0,D,67,1,1.0,2024,7,120.0,118.49095737108063,1.5090426289193744,1.0,False
46.0,0.0,240.0,151.0,188.0,1.0,3.0,2.0,1.0,1,0,0.0,0,1.0,D,42,1,1.0,2022,7,60.0,135.12737451846405,-75.12737451846405,1.0,False
25.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,2,0,0.0,0,6.0,D,1,1,1.0,2020,7,60.0,54.52391790822365,5.476082091776348,6.0,False
39.0,60.0,240.0,240.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,54,1,1.0,2023,7,144.0,166.5815336704294,-22.581533670429394,1.0,False
55.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,41,1,1.0,2020,7,97.0,53.19116341017786,43.80883658982214,3.0,True
22.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,28,1,1.0,2021,7,60.0,105.80174240400372,-45.80174240400372,1.0,False
36.0,60.0,240.0,63.0,78.0,15.0,16.0,6.0,1.0,1,0,0.0,0,1.0,D,69,1,1.0,2024,7,60.0,81.23126516893726,-21.231265168937256,6.0,False
57.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,9,1,1.0,2023,7,15.0,47.250563549393185,-32.250563549393185,1.0,False
40.0,60.0,240.0,210.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,53,1,1.0,2020,7,168.0,131.65042135296082,36.34957864703918,1.0,False
37.0,180.0,480.0,324.0,405.0,6.0,6.0,3.0,0.0,1,0,0.0,0,3.0,D,7,1,1.0,2024,7,180.0,252.73807628176166,-72.73807628176166,3.0,True
33.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,73,1,1.0,2024,7,42.0,42.512220302852846,-0.512220302852846,3.0,True
35.0,180.0,480.0,235.0,293.0,7.0,9.0,4.0,0.0,2,0,0.0,0,1.0,D,62,1,1.0,2021,7,220.0,243.8143422344697,-23.814342234469706,1.0,False
39.0,60.0,240.0,168.0,210.0,0.0,0.0,1.0,1.0,1,0,0.0,0,5.0,D,60,1,1.0,2021,7,168.0,137.98244328611338,30.01755671388662,1.0,False
30.0,0.0,240.0,168.0,210.0,6.0,6.0,3.0,1.0,1,0,0.0,0,5.0,D,8,1,1.0,2020,7,36.0,115.35706675324201,-79.35706675324201,3.0,True
53.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,2.0,1,0,0.0,0,6.0,D,72,1,1.0,2023,7,121.0,93.80469734586667,27.19530265413333,1.0,False
38.0,0.0,120.0,70.0,87.0,0.0,0.0,1.0,2.0,1,0,0.0,0,5.0,D,22,1,1.0,2021,7,0.26,47.036955669105716,-46.77695566910572,1.0,False
48.0,120.0,240.0,144.0,145.0,3.0,3.0,2.0,0.0,4,0,0.0,0,3.0,D,2,1,1.0,2024,7,145.0,136.27367927610845,8.726320723891547,1.0,False
32.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,2.0,1,0,0.0,0,5.0,D,22,1,1.0,2021,7,108.0,70.09493750125147,37.905062498748535,1.0,False
40.0,120.0,240.0,188.0,235.0,3.0,3.0,2.0,0.0,1,0,0.0,0,5.0,D,22,1,1.0,2024,7,160.0,146.1371751329351,13.862824867064887,1.0,False
27.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,89,1,1.0,2023,7,38.0,-7.724015147269141,45.72401514726914,1.0,False
30.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,35,1,2.0,2025,7,12.03,62.336499423106716,-50.306499423106715,6.0,False
32.0,120.0,240.0,120.0,120.0,5.0,5.0,3.0,0.0,1,0,0.0,0,3.0,D,81,1,1.0,2021,7,120.0,111.94494616354106,8.055053836458939,1.0,False
37.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,2.0,1,0,0.0,0,5.0,D,65,1,1.0,2025,7,78.0,55.7755767061879,22.2244232938121,1.0,False
38.0,0.0,120.0,57.0,71.0,25.0,25.0,6.0,2.0,6,0,0.0,0,3.0,D,74,1,1.0,2024,8,120.0,68.07396365962548,51.92603634037452,2.0,True
28.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,43,1,1.0,2024,7,132.0,110.56852206318123,21.431477936818766,1.0,False
31.0,180.0,480.0,235.0,293.0,3.0,3.0,2.0,0.0,1,0,0.0,0,3.0,D,22,1,1.0,2023,7,240.0,222.4219225545071,17.57807744549291,1.0,False
46.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,57,1,1.0,2021,7,24.0,50.60209951630774,-26.60209951630774,1.0,False
30.0,0.0,120.0,33.0,41.0,3.0,3.0,2.0,3.0,1,0,0.0,0,1.0,D,66,1,3.0,2023,7,36.0,42.30755195628656,-6.307551956286559,3.0,True
33.0,60.0,240.0,70.0,87.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,88,1,1.0,2025,7,96.0,65.25777690117366,30.742223098826344,1.0,False
63.0,120.0,240.0,120.0,120.0,3.0,3.0,2.0,0.0,1,0,0.0,0,5.0,D,89,1,1.0,2020,7,120.0,112.70906446602507,7.290935533974931,1.0,False
59.0,120.0,240.0,120.0,120.0,3.0,5.0,3.0,0.0,1,0,0.0,0,3.0,D,22,3,1.0,2022,7,120.0,115.25703640698868,4.742963593011325,1.0,False
46.0,0.0,240.0,135.0,168.0,1.0,1.0,1.0,0.0,1,0,0.0,0,5.0,D,62,1,1.0,2025,7,144.0,112.61156881496704,31.388431185032957,2.0,True
42.0,60.0,240.0,108.0,135.0,2.0,2.0,2.0,1.0,1,0,0.0,0,5.0,D,56,1,1.0,2020,7,78.0,88.90678907000216,-10.906789070002162,1.0,False
25.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,87,1,1.0,2023,7,120.0,94.22831807448468,25.771681925515324,1.0,False
49.0,0.0,120.0,78.0,97.0,0.0,0.0,1.0,3.0,1,0,0.0,0,6.0,D,87,1,1.0,2022,7,48.0,55.52025207862668,-7.520252078626683,3.0,True
29.0,60.0,240.0,70.0,87.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,53,2,1.0,2023,7,60.0,79.32617068681651,-19.32617068681651,1.0,False
59.0,0.0,120.0,63.0,78.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,60,1,1.0,2020,7,63.0,65.53964947073544,-2.5396494707354407,1.0,False
60.0,0.0,240.0,135.0,168.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,62,1,1.0,2024,7,72.0,116.20536617836078,-44.20536617836078,1.0,False
38.0,60.0,240.0,360.0,720.0,0.0,0.0,1.0,0.0,3,0,0.0,0,1.0,D,70,1,1.0,2023,7,120.0,281.0309422823812,-161.0309422823812,3.0,True
47.0,120.0,240.0,188.0,235.0,7.0,9.0,4.0,3.0,2,0,0.0,0,6.0,D,3,1,1.0,2022,7,235.0,162.6475622373432,72.35243776265679,1.0,False
28.0,60.0,240.0,210.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,83,1,1.0,2023,7,230.0,147.00010966738554,82.99989033261446,6.0,False
36.0,60.0,240.0,210.0,240.0,0.0,0.0,1.0,2.0,1,0,0.0,0,6.0,D,22,1,1.0,2025,7,60.0,116.74129518039295,-56.74129518039295,1.0,False
39.0,180.0,480.0,180.0,180.0,6.0,6.0,3.0,0.0,1,0,0.0,0,3.0,D,0,1,1.0,2024,7,150.0,186.96226239245132,-36.96226239245132,1.0,False
54.0,60.0,240.0,60.0,71.0,0.0,0.0,1.0,2.0,2,0,0.0,0,3.0,D,44,1,1.0,2020,7,60.0,70.94794115599707,-10.947941155997071,1.0,False
21.0,60.0,240.0,168.0,210.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,31,1,1.0,2024,7,60.0,119.70822224742776,-59.708222247427756,2.0,True
54.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,1.0,2,0,0.0,0,3.0,D,30,1,1.0,2025,7,151.0,128.54428882651158,22.455711173488424,3.0,True
41.0,60.0,240.0,97.0,121.0,1.0,1.0,1.0,0.0,2,0,0.0,0,3.0,D,47,1,1.0,2025,7,70.0,89.87464494387659,-19.87464494387659,2.0,True
35.0,120.0,240.0,120.0,120.0,2.0,2.0,2.0,0.0,1,0,0.0,0,3.0,D,13,1,1.0,2025,7,120.0,123.76570839492275,-3.765708394922754,1.0,False
30.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,41,1,1.0,2020,7,84.0,98.53757106171626,-14.537571061716264,3.0,True
52.0,60.0,240.0,60.0,71.0,3.0,5.0,3.0,0.0,1,0,0.0,0,1.0,D,44,1,1.0,2022,7,33.0,76.50946094397736,-43.50946094397736,1.0,False
51.0,180.0,480.0,180.0,180.0,6.0,6.0,3.0,3.0,2,0,0.0,0,1.0,D,1,1,1.0,2024,7,180.0,183.28506005330584,-3.285060053305841,3.0,True
37.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,39,1,1.0,2021,7,65.0,136.55222729397315,-71.55222729397315,3.0,True
51.0,0.0,60.0,27.0,33.0,0.0,0.0,1.0,2.0,1,0,0.0,0,6.0,D,8,1,1.0,2025,8,12.0,27.968347287306226,-15.968347287306226,6.0,False
32.0,60.0,240.0,70.0,87.0,1.0,1.0,1.0,0.0,1,0,0.0,0,5.0,D,4,1,1.0,2020,7,72.0,63.980189883178085,8.019810116821915,3.0,True
46.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,65,1,1.0,2020,7,90.0,88.32591347985414,1.6740865201458632,1.0,False
34.0,60.0,240.0,60.0,60.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,53,1,1.0,2021,7,60.0,64.3027193317779,-4.302719331777894,1.0,False
21.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,58,1,1.0,2023,7,60.0,89.68403802412529,-29.684038024125286,1.0,False
45.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,3.0,1,0,0.0,0,1.0,D,39,1,1.0,2021,7,120.0,130.00564487110506,-10.005644871105062,1.0,False
31.0,120.0,240.0,120.0,120.0,6.0,6.0,3.0,1.0,2,0,0.0,0,3.0,D,3,1,1.0,2025,7,120.0,123.64929397086638,-3.649293970866381,1.0,False
34.0,120.0,9996.0,120.0,121.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,85,1,1.0,2025,7,168.0,119.40816370507062,48.59183629492938,6.0,False
52.0,180.0,480.0,188.0,235.0,6.0,6.0,3.0,0.0,1,0,0.0,0,3.0,D,66,1,1.0,2022,7,180.0,197.5444041992603,-17.5444041992603,1.0,False
32.0,0.0,240.0,37.0,46.0,0.0,0.0,1.0,1.0,1,0,0.0,0,3.0,D,26,1,1.0,2024,7,97.0,68.04547446135771,28.954525538642287,1.0,False
45.0,60.0,240.0,87.0,108.0,0.0,0.0,1.0,1.0,1,0,0.0,0,5.0,D,66,1,1.0,2022,7,66.0,74.87028131023672,-8.87028131023672,1.0,False
33.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,1.0,D,30,1,1.0,2023,7,86.0,108.83238980827282,-22.832389808272822,1.0,False
41.0,60.0,240.0,188.0,235.0,4.0,4.0,3.0,0.0,1,0,0.0,0,6.0,D,73,1,1.0,2024,7,235.0,135.21078488427256,99.78921511572744,1.0,False
38.0,180.0,360.0,235.0,293.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,90,1,1.0,2021,7,180.0,212.38682961203529,-32.386829612035285,1.0,False
23.0,120.0,240.0,120.0,120.0,5.0,5.0,3.0,1.0,1,0,0.0,0,3.0,D,58,1,1.0,2021,7,120.0,116.40920995479085,3.590790045209147,1.0,False
45.0,0.0,240.0,70.0,87.0,3.0,3.0,2.0,1.0,1,0,0.0,0,3.0,D,53,3,1.0,2024,7,78.0,63.84432675495715,14.155673245042848,2.0,True
23.0,0.0,240.0,70.0,87.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,4,1,1.0,2022,7,0.03,41.23609950737692,-41.20609950737692,3.0,True
40.0,60.0,240.0,121.0,151.0,1.0,1.0,1.0,1.0,1,0,0.0,0,6.0,D,83,1,1.0,2020,7,90.0,103.73775753057835,-13.73775753057835,1.0,False
52.0,60.0,240.0,108.0,135.0,1.0,3.0,2.0,0.0,2,0,0.0,0,5.0,D,19,1,1.0,2023,7,72.0,98.37534213106065,-26.37534213106065,1.0,False
36.0,180.0,480.0,292.0,365.0,3.0,5.0,3.0,0.0,2,0,0.0,0,3.0,D,6,3,1.0,2022,7,209.0,234.08582156062263,-25.085821560622634,1.0,False
64.0,0.0,240.0,51.0,63.0,1.0,1.0,1.0,1.0,4,0,0.0,0,6.0,D,8,3,1.0,2023,8,240.0,96.80383695195182,143.19616304804816,1.0,False
59.0,60.0,240.0,210.0,262.0,0.0,0.0,1.0,0.0,2,0,0.0,0,6.0,D,41,1,1.0,2024,7,144.0,157.27593103958515,-13.275931039585146,1.0,False
34.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,3.0,1,0,0.0,0,3.0,D,45,1,1.0,2023,7,96.0,103.53234887503096,-7.532348875030962,1.0,False
52.0,180.0,480.0,292.0,365.0,4.0,4.0,3.0,0.0,1,0,0.0,0,5.0,D,30,3,1.0,2021,7,292.0,277.43557459698053,14.56442540301947,1.0,False
52.0,0.0,60.0,18.0,24.0,0.0,0.0,1.0,1.0,2,0,0.0,0,1.0,D,30,1,1.0,2025,8,84.0,33.260550834370804,50.739449165629196,3.0,True
57.0,60.0,240.0,210.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,29,1,1.0,2025,7,180.0,136.31287145320496,43.68712854679504,1.0,False
56.0,120.0,240.0,168.0,210.0,1.0,1.0,1.0,1.0,2,0,0.0,0,1.0,D,65,1,1.0,2025,7,144.0,155.28394115269225,-11.28394115269225,1.0,False
44.0,0.0,240.0,210.0,262.0,0.0,0.0,1.0,0.0,2,0,0.0,0,6.0,D,7,3,1.0,2025,7,65.0,67.72216782402484,-2.7221678240248366,3.0,True
22.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,65,1,1.0,2024,7,36.0,58.11150259897113,-22.11150259897113,1.0,False
56.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,1.0,D,66,1,1.0,2020,7,78.0,92.2054764383803,-14.205476438380302,1.0,False
44.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,2.0,2,0,0.0,0,6.0,D,17,1,1.0,2024,7,162.0,127.41076910431065,34.589230895689354,1.0,False
65.0,0.0,240.0,2040.0,2040.0,8.0,8.0,3.0,0.0,8,60,0.0,0,5.0,D,29,1,1.0,2022,7,84.0,558.0929401262921,-474.0929401262921,1.0,False
39.0,180.0,480.0,210.0,262.0,6.0,8.0,4.0,1.0,1,0,0.0,0,3.0,D,76,1,1.0,2023,7,180.0,210.57315072978952,-30.573150729789518,1.0,False
43.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,3.0,1,0,0.0,0,6.0,D,69,1,1.0,2024,7,60.0,104.72479084326903,-44.724790843269034,6.0,False
30.0,180.0,480.0,360.0,6360.0,3.0,3.0,2.0,0.0,15,0,0.0,0,3.0,D,0,1,1.0,2025,7,600.0,380.2921522377045,219.7078477622955,1.0,False
53.0,60.0,240.0,87.0,108.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,53,1,1.0,2020,7,75.0,73.82596049984086,1.1740395001591395,1.0,False
56.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,29,1,1.0,2025,7,60.0,77.71569538749256,-17.71569538749256,1.0,False
43.0,60.0,240.0,188.0,235.0,6.0,6.0,3.0,0.0,1,0,0.0,0,6.0,D,15,1,1.0,2022,7,120.0,145.3600302055521,-25.360030205552107,1.0,False
39.0,60.0,240.0,240.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,32,1,1.0,2022,7,240.0,138.27514604927134,101.72485395072866,6.0,False
37.0,0.0,120.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,7,1,1.0,2023,7,0.1,24.20546692062458,-24.10546692062458,3.0,True
35.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,30,1,1.0,2021,7,132.0,99.22278268380857,32.777217316191425,2.0,True
36.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,3.0,1,0,0.0,0,3.0,D,95,1,1.0,2020,7,86.0,63.88562612127742,22.11437387872258,1.0,False
33.0,120.0,240.0,120.0,120.0,8.0,10.0,5.0,0.0,1,0,0.0,0,5.0,D,3,1,1.0,2023,7,120.0,115.78893650001673,4.211063499983268,1.0,False
22.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,19,1,1.0,2021,7,168.0,92.0698064834103,75.9301935165897,6.0,False
48.0,0.0,120.0,87.0,108.0,2.0,2.0,2.0,0.0,1,0,0.0,0,5.0,D,76,1,1.0,2020,7,70.0,66.85402619987575,3.1459738001242528,1.0,False
31.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,1.0,1,0,0.0,0,3.0,D,65,1,1.0,2024,7,84.0,53.494058295408514,30.505941704591486,1.0,False
56.0,60.0,240.0,135.0,168.0,0.0,0.0,1.0,0.0,2,0,0.0,0,1.0,D,73,1,2.0,2020,7,87.0,109.20624822454111,-22.206248224541113,3.0,True
44.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,74,1,1.0,2025,7,63.0,65.74112662531743,-2.7411266253174347,1.0,False
44.0,300.0,600.0,2280.0,2280.0,9.0,9.0,5.0,0.0,5,0,0.0,0,5.0,D,80,3,1.0,2025,7,840.0,459.85541780035675,380.14458219964325,1.0,False
40.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,1.0,2,0,0.0,0,6.0,D,67,1,1.0,2023,7,132.0,102.84887936505753,29.151120634942473,1.0,False
61.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,2.0,1,0,0.0,0,6.0,D,65,1,1.0,2023,7,48.0,64.36824860610255,-16.368248606102554,1.0,False
25.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,20,1,1.0,2022,7,0.03,30.833277398617845,-30.803277398617844,1.0,False
27.0,0.0,120.0,108.0,135.0,0.0,0.0,1.0,0.0,3,0,0.0,0,6.0,D,4,1,1.0,2022,7,120.0,83.52335382316602,36.47664617683398,3.0,True
62.0,0.0,240.0,70.0,87.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,30,1,1.0,2024,7,60.0,58.01600010232714,1.9839998976728594,1.0,False
32.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,63,1,1.0,2025,7,72.0,85.32327704022134,-13.323277040221342,1.0,False
36.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,3.0,1,0,0.0,0,5.0,D,14,1,1.0,2025,7,85.0,117.34428006501334,-32.344280065013336,1.0,False
32.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,42,1,1.0,2024,7,60.0,113.64834327007621,-53.64834327007621,1.0,False
32.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,55,1,1.0,2022,7,24.0,57.89348154746698,-33.89348154746698,1.0,False
45.0,60.0,240.0,262.0,327.0,5.0,5.0,3.0,1.0,3,0,0.0,0,5.0,D,6,1,1.0,2023,7,144.0,198.75156978752185,-54.751569787521845,1.0,False
43.0,60.0,240.0,240.0,240.0,1.0,1.0,1.0,0.0,1,0,0.0,0,3.0,D,43,1,1.0,2025,7,240.0,182.4552935476727,57.54470645232729,1.0,False
43.0,120.0,240.0,120.0,135.0,6.0,6.0,3.0,0.0,1,0,0.0,0,5.0,D,60,1,1.0,2024,7,135.0,154.5481460191257,-19.54814601912571,1.0,False
40.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,25,1,1.0,2022,7,72.0,100.98992620847166,-28.98992620847166,1.0,False
41.0,0.0,240.0,135.0,168.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,66,1,1.0,2025,7,168.0,94.97917712861515,73.02082287138485,1.0,False
38.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,,1,0,0.0,0,5.0,D,74,1,1.0,2020,7,52.0,47.99355223757354,4.006447762426461,3.0,True
32.0,120.0,9996.0,168.0,210.0,,,1.0,,4,0,0.0,0,,D,15,1,,2025,7,144.0,156.680397871122,-12.680397871122011,6.0,False
51.0,0.0,120.0,120.0,120.0,0.0,0.0,1.0,1.0,1,0,0.0,0,3.0,D,48,1,1.0,2020,7,96.0,82.6305685443745,13.369431455625502,1.0,False
45.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,17,1,1.0,2020,7,100.0,94.25093354022303,5.749066459776969,1.0,False
56.0,0.0,240.0,37.0,46.0,0.0,0.0,1.0,0.0,2,0,0.0,0,3.0,D,45,1,1.0,2021,7,37.0,37.36673990941142,-0.36673990941142165,1.0,False
36.0,60.0,240.0,240.0,240.0,7.0,9.0,4.0,3.0,1,0,0.0,0,5.0,D,64,1,1.0,2022,7,120.0,162.67673711608083,-42.67673711608083,3.0,True
29.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,79,1,1.0,2025,7,78.0,85.13123178372344,-7.131231783723436,1.0,False
39.0,0.0,240.0,108.0,135.0,3.0,3.0,2.0,0.0,1,0,0.0,0,1.0,D,12,1,1.0,2023,7,96.0,82.9759928618862,13.024007138113802,3.0,True
35.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,3.0,3,0,0.0,0,3.0,D,41,1,1.0,2024,7,144.0,130.2114297608705,13.788570239129513,3.0,True
24.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,42,1,3.0,2025,7,170.0,122.89996153714834,47.10003846285166,3.0,True
19.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,30,1,1.0,2025,7,84.0,56.18840036767458,27.811599632325418,1.0,False
48.0,0.0,120.0,97.0,120.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,16,1,1.0,2025,7,54.0,59.57653632456451,-5.576536324564508,3.0,True
58.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,2,0,0.0,0,3.0,D,61,1,1.0,2021,7,121.0,113.26917855054475,7.730821449455249,1.0,False
46.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,2.0,2,0,0.0,0,5.0,D,30,1,1.0,2024,7,97.0,70.17641834541156,26.823581654588438,3.0,True
24.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,40,1,3.0,2022,7,97.0,90.5273184509185,6.4726815490815,6.0,False
43.0,60.0,240.0,168.0,210.0,2.0,2.0,2.0,1.0,1,0,0.0,0,5.0,D,80,1,1.0,2020,7,96.0,105.61967646185235,-9.61967646185235,1.0,False
22.0,0.0,240.0,63.0,78.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,76,1,1.0,2022,7,51.0,43.75620087539985,7.243799124600152,1.0,False
59.0,0.0,240.0,51.0,63.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,15,1,1.0,2025,7,48.0,40.81820249448433,7.181797505515668,1.0,False
30.0,0.0,120.0,235.0,240.0,4.0,4.0,3.0,2.0,2,0,0.0,0,3.0,D,69,3,1.0,2023,7,120.0,175.0068951883172,-55.0068951883172,1.0,False
37.0,60.0,240.0,121.0,151.0,2.0,4.0,3.0,0.0,1,0,0.0,0,1.0,D,66,1,1.0,2023,7,108.0,95.53368600366002,12.466313996339977,1.0,False
51.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,1.0,1,0,0.0,0,6.0,D,74,1,1.0,2022,7,46.0,51.41650548419005,-5.416505484190047,1.0,False
62.0,120.0,240.0,168.0,210.0,3.0,3.0,2.0,0.0,1,0,0.0,0,3.0,D,25,1,1.0,2020,7,168.0,146.36747265115937,21.632527348840625,1.0,False
29.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,90,1,1.0,2025,7,114.0,99.70149285341265,14.298507146587355,2.0,True
38.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,73,1,1.0,2024,7,42.0,44.81016238810472,-2.8101623881047217,6.0,False
33.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,1.0,2,0,0.0,0,5.0,D,30,1,1.0,2025,7,97.0,93.00221580492686,3.9977841950731374,3.0,True
