POOFFICE,ZONE,SENTTOT,AGE,AGECAT,CASETYPE,CIRCDIST,CITIZEN,CRIMHIST,CRIMPTS,DISPOSIT,DISTRICT,HISPORIG,MONSEX,NEWCNVTN,NEWEDUC,NEWRACE,NOCOUNTS,NUMDEPEN,OFFGUIDE,PRISDUM,PROBDUM,SENTIMP,SUPRDUM,TOTCHPTS,WEAPON,XCRHISSR,DRUGMIN,GLMIN,GLMAX,SMIN1,SMAX1,FISCAL_YEAR
1,D,78.0,29.0,3.0,1.0,33,1.0,1.0,1.0,1,40,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,1.0,0,1.0,0,78.0,97.0,0.0,240.0,2021
3,D,105.0,33.0,4.0,1.0,89,1.0,0.0,0.0,1,30,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,210.0,240.0,60.0,240.0,2021
6,D,,72.0,8.0,1.0,59,1.0,0.0,0.0,1,66,0,0.0,0,6.0,1.0,1,0.0,7,0,1,4,0,0.0,0,1.0,0,97.0,121.0,0.0,240.0,2021
5,D,240.0,52.0,7.0,1.0,15,1.0,0.0,0.0,3,13,1,0.0,1,5.0,1.0,14,0.0,7,1,0,1,1,0.0,0,1.0,0,262.0,327.0,60.0,240.0,2021
2,D,72.0,24.0,2.0,1.0,24,1.0,0.0,0.0,1,22,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,60.0,240.0,2021
3,D,96.0,32.0,4.0,1.0,14,1.0,1.0,3.0,1,12,1,0.0,0,5.0,2.0,1,3.0,7,1,0,1,1,5.0,0,3.0,0,168.0,210.0,60.0,240.0,2021
8,D,150.0,33.0,4.0,1.0,31,1.0,1.0,0.0,1,37,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,0.0,240.0,2021
0,D,51.0,36.0,5.0,1.0,91,1.0,1.0,0.0,1,31,2,0.0,0,3.0,3.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,51.0,63.0,0.0,240.0,2021
1,D,84.0,34.0,4.0,1.0,22,1.0,0.0,0.0,1,19,1,0.0,0,1.0,1.0,1,,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2021
1,D,30.0,27.0,3.0,1.0,26,1.0,1.0,0.0,1,24,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,30.0,37.0,0.0,120.0,2021
1,D,169.0,56.0,7.0,1.0,55,1.0,0.0,0.0,1,62,1,0.0,0,3.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2021
4,D,90.0,49.0,6.0,1.0,90,1.0,1.0,0.0,1,29,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,60.0,240.0,2021
7,D,160.0,40.0,5.0,1.0,20,1.0,1.0,0.0,1,17,1,0.0,0,5.0,1.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2021
2,D,121.0,29.0,3.0,1.0,85,1.0,1.0,0.0,1,89,1,0.0,0,3.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2021
2,A,,45.0,6.0,2.0,94,,,,1,34,0,0.0,0,,,1,,8,0,1,4,0,,0,1.0,0,0.0,6.0,0.0,12.0,2021
2,A,,32.0,4.0,2.0,94,,1.0,,1,34,0,0.0,0,,,1,3.0,8,0,0,0,0,,0,3.0,0,0.0,6.0,,,2021
3,D,87.0,30.0,3.0,1.0,27,1.0,1.0,0.0,1,25,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,135.0,168.0,0.0,240.0,2021
4,D,180.0,48.0,6.0,1.0,59,1.0,1.0,3.0,1,66,0,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,180.0,180.0,180.0,480.0,2021
2,D,120.0,57.0,7.0,1.0,84,1.0,1.0,3.0,1,88,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,5.0,0,3.0,0,120.0,121.0,120.0,240.0,2021
7,D,196.0,45.0,6.0,1.0,37,1.0,1.0,3.0,1,43,1,0.0,0,3.0,1.0,2,1.0,7,1,0,1,1,3.0,0,2.0,0,168.0,210.0,60.0,240.0,2021
4,D,96.0,58.0,7.0,1.0,56,1.0,1.0,0.0,1,63,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,60.0,240.0,2021
1,D,36.0,31.0,4.0,1.0,71,1.0,1.0,0.0,1,76,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,57.0,71.0,0.0,240.0,2021
0,D,151.0,39.0,5.0,1.0,33,1.0,1.0,1.0,1,40,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,1.0,0,1.0,0,151.0,188.0,60.0,240.0,2021
3,D,120.0,38.0,5.0,1.0,57,1.0,1.0,3.0,1,64,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,5.0,0,3.0,0,135.0,168.0,120.0,240.0,2021
5,D,60.0,33.0,4.0,1.0,62,1.0,1.0,0.0,1,69,1,0.0,0,3.0,1.0,1,7.0,7,1,0,1,1,0.0,0,1.0,0,108.0,135.0,60.0,240.0,2021
3,D,210.0,32.0,4.0,1.0,16,1.0,1.0,10.0,1,14,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,10.0,0,5.0,0,240.0,240.0,60.0,240.0,2021
3,D,78.0,41.0,6.0,1.0,61,1.0,1.0,0.0,1,68,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2021
1,D,72.0,43.0,6.0,1.0,19,1.0,0.0,0.0,1,16,1,0.0,0,6.0,2.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,108.0,135.0,60.0,240.0,2021
4,D,30.0,62.0,8.0,1.0,67,1.0,0.0,0.0,1,71,1,0.0,0,5.0,1.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2021
6,D,240.0,22.0,2.0,1.0,34,1.0,1.0,0.0,1,39,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,240.0,240.0,60.0,240.0,2021
6,D,240.0,55.0,7.0,1.0,33,1.0,1.0,3.0,3,40,1,0.0,1,5.0,2.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,151.0,188.0,120.0,240.0,2021
4,D,108.0,47.0,6.0,1.0,56,1.0,1.0,0.0,1,63,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,60.0,240.0,2021
5,D,120.0,61.0,8.0,1.0,33,1.0,1.0,3.0,1,40,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,120.0,120.0,120.0,240.0,2021
5,D,87.0,34.0,4.0,1.0,83,1.0,1.0,2.0,1,87,1,0.0,0,3.0,1.0,1,5.0,7,1,0,1,1,2.0,0,2.0,0,87.0,108.0,0.0,240.0,2021
4,D,132.0,33.0,4.0,1.0,60,1.0,1.0,1.0,1,67,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,1.0,0,1.0,0,235.0,240.0,120.0,240.0,2021
1,D,60.0,25.0,2.0,1.0,93,1.0,0.0,0.0,1,32,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,210.0,240.0,60.0,240.0,2021
2,D,176.0,40.0,5.0,1.0,35,1.0,1.0,0.0,1,41,2,0.0,0,3.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,188.0,235.0,60.0,240.0,2021
3,D,240.0,26.0,3.0,1.0,34,1.0,1.0,0.0,1,39,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,240.0,240.0,0.0,240.0,2021
5,D,60.0,21.0,2.0,1.0,62,1.0,1.0,0.0,1,69,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,60.0,240.0,2021
1,D,60.0,40.0,5.0,1.0,93,1.0,1.0,0.0,1,32,1,0.0,0,6.0,1.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2021
3,D,151.0,54.0,7.0,1.0,24,1.0,1.0,0.0,1,22,1,0.0,0,3.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2021
7,D,12.03,38.0,5.0,1.0,25,1.0,0.0,0.0,1,23,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,57.0,71.0,0.0,120.0,2021
3,D,198.0,29.0,3.0,1.0,29,1.0,1.0,4.0,1,96,1,0.0,0,1.0,1.0,2,0.0,7,1,0,1,1,4.0,0,3.0,0,188.0,235.0,60.0,240.0,2021
1,D,84.0,68.0,8.0,1.0,3,1.0,1.0,0.0,1,1,1,0.0,0,5.0,1.0,3,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2021
2,D,168.0,40.0,5.0,1.0,87,1.0,1.0,10.0,1,26,1,0.0,0,5.0,1.0,1,1.0,7,1,0,1,1,12.0,0,5.0,0,151.0,188.0,0.0,240.0,2021
3,D,72.0,49.0,6.0,1.0,48,1.0,1.0,0.0,1,54,1,0.0,0,3.0,1.0,3,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2021
4,D,188.0,27.0,3.0,1.0,34,2.0,1.0,0.0,1,39,1,0.0,0,5.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2021
5,D,57.0,25.0,2.0,1.0,36,1.0,1.0,2.0,1,42,2,0.0,0,3.0,3.0,2,0.0,7,1,0,1,1,4.0,0,3.0,0,46.0,57.0,0.0,120.0,2021
2,D,120.0,41.0,6.0,1.0,39,1.0,1.0,0.0,1,45,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2021
2,D,120.0,31.0,4.0,1.0,24,1.0,1.0,1.0,1,22,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,1.0,0,1.0,0,120.0,121.0,120.0,240.0,2021
8,D,24.0,78.0,8.0,1.0,65,1.0,0.0,0.0,1,73,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,57.0,71.0,0.0,240.0,2021
4,D,36.0,28.0,3.0,1.0,24,1.0,0.0,0.0,1,22,1,0.0,0,5.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,168.0,210.0,0.0,240.0,2021
5,D,36.0,31.0,4.0,1.0,62,1.0,1.0,10.0,1,69,1,0.0,0,5.0,1.0,1,3.0,7,1,0,1,1,12.0,0,5.0,0,37.0,46.0,0.0,120.0,2021
1,D,95.0,56.0,7.0,1.0,19,1.0,1.0,3.0,1,16,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,87.0,108.0,0.0,240.0,2021
2,A,,52.0,7.0,2.0,94,,1.0,,1,34,0,,0,,,1,,8,0,0,0,0,,0,2.0,0,0.0,6.0,0.0,12.0,2021
3,D,180.0,58.0,7.0,1.0,34,1.0,1.0,0.0,1,39,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,180.0,180.0,180.0,480.0,2021
2,A,,30.0,3.0,2.0,94,,1.0,,1,34,0,,0,,,1,,8,0,0,0,0,,0,1.0,0,0.0,6.0,0.0,12.0,2021
3,D,188.0,44.0,6.0,1.0,34,1.0,1.0,0.0,1,39,1,0.0,0,1.0,1.0,1,3.0,7,1,0,1,1,0.0,0,1.0,0,188.0,235.0,60.0,240.0,2021
6,D,180.0,38.0,5.0,1.0,59,1.0,1.0,7.0,1,66,0,0.0,0,3.0,1.0,1,1.0,7,1,0,1,1,9.0,0,4.0,0,210.0,240.0,60.0,240.0,2021
1,D,156.0,65.0,8.0,1.0,55,1.0,1.0,4.0,1,62,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,4.0,0,3.0,0,121.0,151.0,0.0,240.0,2021
2,D,80.0,56.0,7.0,1.0,64,1.0,1.0,0.0,1,70,1,0.0,0,1.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,60.0,240.0,2021
C,D,324.0,40.0,5.0,1.0,46,1.0,1.0,4.0,1,53,1,0.0,0,1.0,1.0,3,0.0,7,1,0,1,1,6.0,0,3.0,0,360.0,1200.0,180.0,480.0,2021
4,D,84.0,43.0,6.0,1.0,46,1.0,1.0,1.0,1,53,1,0.0,0,5.0,1.0,1,4.0,7,1,0,1,1,1.0,0,1.0,0,60.0,60.0,60.0,240.0,2021
1,D,120.0,48.0,6.0,1.0,26,1.0,1.0,3.0,1,24,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,5.0,0,3.0,0,120.0,120.0,120.0,240.0,2021
1,D,420.0,44.0,6.0,1.0,88,1.0,1.0,0.0,1,28,1,0.0,0,1.0,1.0,2,2.0,7,1,0,1,1,0.0,0,1.0,0,600.0,600.0,180.0,360.0,2021
4,D,78.0,25.0,2.0,1.0,48,1.0,0.0,0.0,1,54,1,0.0,0,3.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2021
2,D,97.0,28.0,3.0,1.0,89,1.0,0.0,0.0,1,30,1,0.0,0,6.0,6.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,0.0,240.0,2021
1,D,96.0,65.0,8.0,1.0,93,1.0,0.0,0.0,1,32,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2021
5,D,120.0,44.0,6.0,1.0,20,1.0,1.0,3.0,1,17,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,5.0,0,3.0,0,120.0,120.0,120.0,240.0,2021
1,D,72.0,40.0,5.0,1.0,1,1.0,1.0,0.0,1,90,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2021
2,D,120.0,35.0,4.0,1.0,24,1.0,1.0,3.0,1,22,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,5.0,0,3.0,0,120.0,121.0,120.0,240.0,2021
4,D,51.0,49.0,6.0,1.0,59,1.0,1.0,30.0,1,66,0,0.0,0,3.0,1.0,1,0.0,8,1,0,1,1,30.0,0,6.0,0,33.0,41.0,0.0,120.0,2021
4,D,24.0,39.0,5.0,1.0,58,1.0,0.0,0.0,1,65,1,0.0,0,5.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,24.0,30.0,0.0,120.0,2021
4,D,60.0,38.0,5.0,1.0,58,1.0,1.0,0.0,1,65,1,0.0,0,1.0,1.0,2,0.0,7,1,0,2,1,0.0,0,1.0,0,121.0,151.0,60.0,240.0,2021
4,D,60.0,70.0,8.0,1.0,58,1.0,0.0,0.0,1,65,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2021
1,D,24.0,62.0,8.0,1.0,93,1.0,1.0,0.0,1,32,1,0.0,0,5.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,70.0,87.0,0.0,240.0,2021
1,D,54.0,24.0,2.0,1.0,50,1.0,1.0,0.0,1,56,1,0.0,0,1.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,63.0,78.0,0.0,240.0,2021
4,D,240.0,53.0,7.0,1.0,57,1.0,1.0,5.0,1,64,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,5.0,0,3.0,0,360.0,480.0,180.0,480.0,2021
6,D,300.0,36.0,5.0,1.0,37,1.0,1.0,0.0,3,43,1,0.0,1,5.0,1.0,4,0.0,7,1,0,1,1,0.0,0,1.0,0,360.0,960.0,60.0,240.0,2021
4,D,90.0,37.0,5.0,1.0,56,1.0,1.0,0.0,1,63,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2021
1,D,72.0,26.0,3.0,1.0,50,1.0,0.0,0.0,1,56,1,0.0,0,1.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,108.0,135.0,60.0,240.0,2021
1,D,420.0,39.0,5.0,1.0,41,1.0,1.0,7.0,1,47,1,0.0,0,3.0,1.0,2,3.0,7,1,0,1,1,9.0,0,4.0,0,1080.0,1080.0,300.0,600.0,2021
1,D,210.0,50.0,6.0,1.0,41,1.0,1.0,6.0,1,47,2,0.0,0,5.0,3.0,1,1.0,7,1,0,1,1,6.0,0,3.0,0,188.0,235.0,180.0,480.0,2021
4,D,168.0,39.0,5.0,1.0,53,1.0,1.0,0.0,1,60,1,0.0,0,5.0,1.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,168.0,210.0,60.0,240.0,2021
4,D,60.0,22.0,2.0,1.0,58,1.0,0.0,0.0,1,65,1,0.0,0,1.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,87.0,108.0,60.0,240.0,2021
2,D,84.0,27.0,3.0,1.0,84,1.0,1.0,2.0,1,88,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,4.0,0,3.0,0,120.0,120.0,120.0,240.0,2021
2,D,188.0,29.0,3.0,1.0,87,1.0,1.0,2.0,1,26,2,0.0,0,1.0,3.0,2,2.0,7,1,0,1,1,4.0,0,3.0,0,188.0,235.0,60.0,240.0,2021
7,D,66.0,54.0,7.0,1.0,25,1.0,1.0,0.0,1,23,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,63.0,78.0,60.0,240.0,2021
2,D,36.0,57.0,7.0,1.0,39,1.0,1.0,1.0,1,45,2,0.0,0,5.0,3.0,1,2.0,7,1,0,1,1,1.0,0,1.0,0,97.0,121.0,0.0,240.0,2021
1,D,180.0,41.0,6.0,1.0,3,1.0,1.0,6.0,1,1,0,0.0,0,3.0,1.0,2,0.0,7,1,0,1,1,6.0,0,3.0,0,262.0,327.0,180.0,480.0,2021
4,D,72.0,38.0,5.0,1.0,35,1.0,0.0,0.0,1,41,1,0.0,0,1.0,1.0,3,0.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,60.0,120.0,2021
2,D,36.0,30.0,3.0,1.0,24,1.0,1.0,2.0,1,22,1,0.0,0,6.0,1.0,1,1.0,7,1,0,1,1,4.0,0,3.0,0,70.0,87.0,0.0,240.0,2021
1,D,372.0,36.0,5.0,1.0,24,1.0,1.0,0.0,1,22,1,0.0,0,5.0,1.0,3,0.0,7,1,0,1,1,0.0,0,1.0,0,720.0,720.0,180.0,360.0,2021
1,D,108.0,22.0,2.0,1.0,47,1.0,1.0,1.0,1,52,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,235.0,240.0,60.0,240.0,2021
2,D,48.0,31.0,4.0,1.0,84,1.0,1.0,3.0,1,88,1,0.0,0,3.0,1.0,1,2.0,7,1,0,1,1,3.0,0,2.0,0,120.0,120.0,120.0,240.0,2021
1,D,,37.0,5.0,1.0,8,1.0,0.0,0.0,3,7,1,0.0,1,6.0,2.0,1,0.0,7,0,1,4,0,0.0,0,1.0,0,87.0,108.0,0.0,240.0,2021
4,D,0.03,33.0,4.0,1.0,82,1.0,1.0,7.0,1,85,1,1.0,0,3.0,2.0,1,1.0,8,1,0,1,1,7.0,0,4.0,0,21.0,27.0,0.0,120.0,2021
6,D,84.0,44.0,6.0,1.0,30,1.0,1.0,1.0,1,36,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,1.0,0,1.0,0,97.0,121.0,0.0,240.0,2021
2,D,24.0,53.0,7.0,1.0,65,1.0,0.0,0.0,1,73,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,46.0,57.0,0.0,240.0,2021
1,D,92.0,60.0,7.0,1.0,41,1.0,0.0,0.0,1,47,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2021
1,D,84.0,35.0,4.0,1.0,3,1.0,1.0,0.0,1,1,1,0.0,0,5.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,0.0,240.0,2021
3,D,24.0,39.0,5.0,1.0,67,1.0,0.0,0.0,1,71,2,0.0,0,1.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2021
6,D,,29.0,3.0,1.0,23,1.0,0.0,0.0,1,20,1,0.0,0,5.0,1.0,1,0.0,7,0,1,4,0,0.0,0,1.0,0,51.0,63.0,0.0,240.0,2021
2,D,120.0,43.0,6.0,1.0,17,1.0,1.0,4.0,1,15,1,0.0,0,3.0,1.0,1,1.0,7,1,0,1,1,4.0,0,3.0,0,120.0,120.0,120.0,240.0,2021
4,D,90.0,40.0,5.0,1.0,64,1.0,0.0,0.0,1,70,1,0.0,0,5.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2021
4,D,132.0,57.0,7.0,1.0,64,1.0,0.0,0.0,1,70,1,0.0,0,5.0,1.0,3,2.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,0.0,240.0,2021
8,D,60.0,59.0,7.0,1.0,60,1.0,1.0,0.0,1,67,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,60.0,240.0,2021
6,D,72.0,53.0,7.0,1.0,59,1.0,1.0,0.0,1,66,0,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2021
3,D,12.03,53.0,7.0,1.0,48,1.0,1.0,0.0,1,54,1,0.0,0,1.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2021
1,D,60.0,35.0,4.0,1.0,51,1.0,1.0,0.0,1,57,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,108.0,135.0,60.0,240.0,2021
1,D,27.0,39.0,5.0,1.0,47,3.0,1.0,0.0,1,52,1,0.0,0,5.0,1.0,1,1.0,8,1,0,1,0,0.0,0,1.0,0,33.0,41.0,0.0,60.0,2021
6,D,60.0,48.0,6.0,1.0,59,1.0,0.0,0.0,1,66,0,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2021
3,D,240.0,39.0,5.0,1.0,34,1.0,1.0,6.0,1,39,1,0.0,0,1.0,1.0,1,2.0,7,1,0,1,1,6.0,0,3.0,0,240.0,240.0,60.0,240.0,2021
8,D,76.0,38.0,5.0,1.0,60,1.0,1.0,0.0,1,67,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,30.0,37.0,0.0,240.0,2021
3,D,66.0,27.0,3.0,1.0,89,1.0,0.0,0.0,1,30,1,0.0,0,5.0,1.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,135.0,168.0,60.0,240.0,2021
3,D,135.0,22.0,2.0,1.0,34,1.0,1.0,0.0,1,39,1,0.0,0,1.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,135.0,168.0,60.0,240.0,2021
4,D,180.0,40.0,5.0,1.0,59,1.0,1.0,4.0,1,66,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,6.0,0,3.0,0,240.0,240.0,60.0,240.0,2021
5,D,36.0,47.0,6.0,1.0,79,1.0,0.0,0.0,1,83,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,63.0,78.0,0.0,240.0,2021
6,D,120.0,34.0,4.0,1.0,59,1.0,1.0,0.0,1,66,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2021
5,D,210.0,26.0,3.0,1.0,9,1.0,1.0,6.0,1,6,1,0.0,0,3.0,1.0,2,0.0,7,1,0,1,1,8.0,0,4.0,0,292.0,365.0,180.0,480.0,2021
2,D,30.0,32.0,4.0,1.0,65,1.0,0.0,0.0,1,73,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2021
2,D,168.0,47.0,6.0,1.0,89,1.0,1.0,0.0,1,30,1,0.0,0,5.0,1.0,3,3.0,7,1,0,1,1,0.0,0,1.0,0,135.0,168.0,120.0,9996.0,2021
1,D,480.0,36.0,5.0,1.0,50,1.0,0.0,0.0,1,56,1,0.0,0,5.0,1.0,10,2.0,7,1,0,1,1,0.0,0,1.0,0,2400.0,2400.0,60.0,240.0,2021
3,D,120.0,72.0,8.0,1.0,34,1.0,1.0,0.0,1,39,1,0.0,0,1.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2021
2,D,66.0,29.0,3.0,1.0,24,1.0,0.0,0.0,1,22,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2021
2,D,180.0,34.0,4.0,1.0,15,1.0,1.0,3.0,1,13,1,0.0,0,5.0,2.0,3,0.0,7,1,0,1,1,3.0,0,5.0,0,180.0,210.0,180.0,480.0,2021
1,D,60.0,36.0,5.0,1.0,51,1.0,0.0,0.0,1,57,1,0.0,0,3.0,1.0,1,3.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,60.0,240.0,2021
3,D,66.0,53.0,7.0,1.0,68,1.0,0.0,0.0,1,74,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2021
3,D,72.0,35.0,4.0,1.0,68,1.0,1.0,5.0,1,74,1,0.0,0,6.0,1.0,1,,7,1,0,1,1,7.0,0,4.0,0,110.0,137.0,0.0,240.0,2021
6,D,170.0,60.0,7.0,1.0,81,1.0,0.0,0.0,1,86,1,0.0,0,1.0,1.0,4,0.0,7,1,0,1,1,0.0,0,1.0,0,262.0,327.0,60.0,240.0,2021
3,D,90.0,56.0,7.0,1.0,68,1.0,1.0,0.0,1,74,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,87.0,108.0,0.0,240.0,2021
5,D,324.0,42.0,6.0,1.0,37,1.0,1.0,20.0,1,43,1,0.0,0,1.0,1.0,1,0.0,7,1,0,1,1,22.0,0,6.0,0,324.0,405.0,180.0,480.0,2021
3,D,181.0,51.0,7.0,1.0,24,1.0,1.0,3.0,1,22,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,5.0,0,3.0,0,168.0,210.0,120.0,240.0,2021
1,D,180.0,47.0,6.0,1.0,35,1.0,1.0,0.0,1,41,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,210.0,240.0,0.0,240.0,2021
4,D,96.0,53.0,7.0,1.0,59,1.0,1.0,0.0,1,66,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,210.0,240.0,60.0,240.0,2021
3,D,144.0,44.0,6.0,1.0,22,1.0,1.0,4.0,1,19,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,4.0,0,3.0,0,121.0,151.0,120.0,240.0,2021
2,D,168.0,65.0,8.0,1.0,21,1.0,1.0,0.0,1,18,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,168.0,210.0,60.0,240.0,2021
